,cons_12m,cons_gas_12m,cons_last_month,date_activ,date_end,date_modif_prod,date_renewal,contract_months_left,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_p1,forecast_price_energy_p2,forecast_price_pow_p1,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max,churn
5065,4657,0,0,2009-12-15,2016-12-15,2015-11-01,2015-12-16,84,698.62,0,0.0,16.61,0.144038,0.0,45.80687796,No,0.0,16.14,16.14,1,57.91,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392000000000001,Stayed
5066,3427,2520,397,2010-04-05,2016-01-28,2015-11-18,2014-02-12,69,641.4,326,24.0,14.28,0.18618800000000002,0.0,45.80687796,Yes,61.06,36.48,36.48,3,84.49,6,lxidpiddsbxsbosboudacockeimpuepw,10.392000000000001,Stayed
5067,15447,0,1763,2012-02-15,2016-02-15,2012-02-15,2015-02-16,48,57.84,49,0.0,130.32,0.102772,0.093731,58.99595196,No,4.17,0.0,0.0,1,8.61,4,lxidpiddsbxsbosboudacockeimpuepw,3.3,Stayed
5068,40820,0,3650,2013-06-04,2016-03-24,2015-03-24,2014-06-10,33,3858.46,3650,0.0,130.67,0.111125,0.094787,40.606701,No,337.9,21.67,21.67,2,420.5,3,lxidpiddsbxsbosboudacockeimpuepw,16.0,Stayed
5069,12994,0,1648,2010-12-28,2016-12-28,2015-11-16,2015-12-29,72,1414.51,1648,0.0,122.68,0.11188800000000004,0.096772,40.606701,No,164.96,2.16,2.16,1,131.8,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,17.320999999999998,Stayed
5070,18187,0,1765,2009-12-29,2016-12-29,2015-11-01,2015-12-30,84,495.1,293,0.0,13.73,0.144038,0.0,45.80687796,No,42.45,23.36,23.36,1,43.36,6,lxidpiddsbxsbosboudacockeimpuepw,15.0,Stayed
5071,14070,0,1678,2011-10-07,2016-11-09,2011-10-07,2015-11-10,61,1447.08,1678,0.0,130.67,0.11523699999999999,0.100123,40.606701,No,163.45,5.4,5.4,1,161.5,4,lxidpiddsbxsbosboudacockeimpuepw,17.320999999999998,Stayed
5072,3909,0,0,2012-02-27,2016-02-27,2015-12-17,2015-03-06,48,329.67,0,0.0,15.81,0.14207,0.0,44.31137796,No,0.0,26.04,26.04,1,34.39,4,ldkssxwpmemidmecebumciepifcamkci,10.392000000000001,Stayed
5073,5282,0,504,2012-05-11,2016-05-11,2015-04-29,2015-05-14,48,478.32,504,0.0,131.41,0.114025,0.097683,40.606701,No,43.72,35.85,35.85,1,62.09,4,ldkssxwpmemidmecebumciepifcamkci,19.8,Stayed
5074,1282922,214211,126488,2012-06-28,2016-06-28,2012-06-28,2015-07-04,48,14667.54,16723,0.0,143.21,0.11008299999999999,0.09374600000000001,40.606701,Yes,1538.6,7.08,7.08,2,1053.75,4,lxidpiddsbxsbosboudacockeimpuepw,84.0,Stayed
5075,271897,173456,36785,2013-03-18,2016-03-18,2013-12-10,2015-03-19,36,27451.19,35168,0.0,23.98,0.114008,0.097123,40.606701,Yes,3499.76,1.91,1.91,3,1837.33,3,lxidpiddsbxsbosboudacockeimpuepw,82.0,Churned
5076,9311,0,0,2011-02-17,2016-02-17,2015-12-17,2015-02-18,60,1398.43,0,0.0,0.0,0.13755699999999998,0.0,46.70417796,No,0.0,33.12,33.12,1,148.36,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,Stayed
5077,28643,0,8412,2012-05-29,2016-05-29,2012-05-29,2015-06-03,48,2609.84,8412,0.0,144.4,0.10016699999999999,0.091892,58.99595196,No,791.3,6.72,6.72,1,255.56,4,lxidpiddsbxsbosboudacockeimpuepw,88.0,Stayed
5078,176812,0,5995,2009-03-16,2016-12-31,2014-11-13,2016-01-01,93,1128.89,0,0.0,330.62,0.092453,0.086393,59.17346796,No,0.0,0.12,0.12,1,51.85,7,ldkssxwpmemidmecebumciepifcamkci,60.0,Stayed
5079,20522,0,1256,2011-02-03,2016-02-02,2011-02-03,2015-02-03,60,1851.33,1256,0.0,146.5,0.102772,0.093731,58.99595196,No,111.32,0.0,0.0,1,214.38,5,lxidpiddsbxsbosboudacockeimpuepw,9.9,Stayed
5080,154251,0,3905,2013-03-22,2016-03-22,2013-03-22,2015-03-23,36,1043.62,0,0.0,15.75,0.14669400000000002,0.0,44.31137796,No,0.0,31.64,31.64,2,111.68,3,lxidpiddsbxsbosboudacockeimpuepw,13.85,Churned
5081,10046,0,0,2012-04-30,2016-04-30,2012-04-30,2015-05-01,48,967.43,0,0.0,14.18,0.14571099999999998,0.0,44.31137796,No,0.0,27.12,27.12,1,107.75,4,lxidpiddsbxsbosboudacockeimpuepw,13.15,Stayed
5082,181340,0,124257,2010-12-02,2016-12-02,2010-12-02,2015-12-03,72,212.04,200,0.0,132.51,0.11650899999999999,0.101397,41.27136420000001,No,19.7,32.28,32.28,1,26.27,5,ldkssxwpmemidmecebumciepifcamkci,17.25,Churned
5083,3569,0,0,2011-11-24,2016-11-24,2014-06-28,2015-11-25,60,545.58,0,0.0,15.84,0.147506,0.0,45.80687796,No,0.0,17.13,17.13,1,59.4,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392000000000001,Churned
5084,18476,0,2108,2010-02-01,2016-02-01,2015-12-15,2015-02-02,72,849.91,0,0.0,16.26,0.143227,0.0,44.31137796,No,0.0,33.12,33.12,1,89.19,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,Stayed
5085,5410,0,0,2010-02-22,2016-02-22,2010-02-22,2015-02-23,72,842.14,0,0.0,16.35,0.15524300000000002,0.0,44.31137796,No,0.0,30.36,30.36,1,87.91,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,12.1,Stayed
5086,5807,0,1296,2012-06-25,2016-07-07,2014-07-07,2015-07-09,49,858.25,1296,0.0,6.46,0.144902,0.0,44.31137796,No,190.24,16.2,16.2,1,78.97,4,lxidpiddsbxsbosboudacockeimpuepw,11.5,Stayed
5087,35258,3152,6001,2009-10-09,2016-08-11,2009-10-09,2015-08-13,82,4996.31,5994,0.0,17.28,0.140621,0.0,44.31137796,Yes,854.11,12.84,12.84,2,364.52,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,12.1,Stayed
5088,186485,0,7178,2009-08-26,2016-08-26,2009-08-26,2015-08-27,84,6007.21,7178,0.0,18.01,0.16405699999999998,0.08680299999999999,44.31137796,No,870.59,14.7,14.7,1,409.0,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,Stayed
5089,4989,4601,1013,2010-05-07,2016-04-03,2014-04-03,2015-04-04,71,639.42,1013,0.0,16.33,0.165787,0.087903,44.31137796,Yes,125.41,24.3,24.3,4,59.97,6,lxidpiddsbxsbosboudacockeimpuepw,10.392000000000001,Stayed
5090,9120,0,1860,2012-03-12,2016-02-29,2015-12-17,2015-03-09,47,1326.22,1860,0.0,18.37,0.13802,0.0,44.31137796,No,259.14,37.56,37.56,1,131.27,4,lxidpiddsbxsbosboudacockeimpuepw,15.0,Churned
5091,5090,0,0,2009-06-18,2016-06-18,2015-04-29,2015-06-23,84,761.77,0,0.0,6.89,0.145137,0.0,44.31137796,No,0.0,18.72,18.72,1,77.77,7,ldkssxwpmemidmecebumciepifcamkci,11.5,Stayed
5092,14813,0,1130,2011-12-12,2016-12-12,2015-11-16,2015-12-14,60,1549.77,1130,0.0,132.45,0.114202,0.09908600000000001,40.606701,No,112.0,3.0,3.0,1,166.23,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,23.1,Stayed
5093,3369,0,491,2009-09-24,2016-09-24,2015-07-10,2015-09-25,84,489.67,491,0.0,19.53,0.141434,0.0,44.31137796,No,70.09,10.03,10.03,1,42.22,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35,Stayed
5094,1710,0,329,2009-08-18,2016-08-18,2009-08-18,2015-08-19,84,253.25,329,0.0,9.7,0.144902,0.0,44.31137796,No,48.19,13.68,13.68,1,17.73,6,lxidpiddsbxsbosboudacockeimpuepw,11.5,Stayed
5095,20731,0,0,2011-07-20,2016-07-20,2011-07-20,2015-07-27,60,230.12,0,0.0,16.73,0.14571099999999998,0.0,44.31137796,No,0.0,14.64,14.64,1,23.21,5,lxidpiddsbxsbosboudacockeimpuepw,10.392000000000001,Stayed
5096,6017,17647,0,2010-02-11,2016-02-11,2010-02-11,2015-02-12,72,907.91,0,0.0,16.95,0.14669400000000002,0.0,44.31137796,Yes,0.0,33.12,33.12,2,86.19,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,Stayed
5097,2392,0,285,2013-04-12,2016-03-17,2015-03-17,2014-04-13,35,329.44,285,30.0,129.6,0.161936,0.13633599999999998,41.1052014,No,38.97,69.24,69.24,2,15.77,3,lxidpiddsbxsbosboudacockeimpuepw,17.320999999999998,Stayed
5098,11034,0,2332,2011-09-13,2016-09-13,2015-07-11,2015-09-14,60,1597.87,2332,0.0,17.64,0.141434,0.0,44.31137796,No,333.72,11.95,11.95,1,111.05,4,lxidpiddsbxsbosboudacockeimpuepw,13.856,Stayed
5099,3329244,867921,509826,2010-11-02,2016-11-02,2010-11-02,2015-11-04,72,5167.3,11919,0.0,131.4,0.11292200000000001,0.09781000000000001,40.606701,Yes,970.09,2.1,2.1,2,585.2,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,33.0,Stayed
5100,3125,0,176,2013-03-27,2016-03-27,2013-03-27,2015-03-29,36,273.7,176,0.0,132.11,0.10391900000000001,0.095644,58.99595196,No,15.42,0.18,0.18,1,42.46,3,ldkssxwpmemidmecebumciepifcamkci,6.928,Stayed
5101,28,0,0,2011-12-16,2016-12-16,2011-12-16,2015-12-17,60,4.26,0,0.0,9.85,0.147506,0.0,46.30537836,No,0.0,22.7,22.7,1,0.43,4,ldkssxwpmemidmecebumciepifcamkci,11.5,Stayed
5102,2395,0,128,2010-01-21,2017-01-21,2010-01-21,2016-01-22,84,248.5,128,0.0,95.74,0.11690199999999999,0.10001499999999999,40.606701,No,12.85,49.32,49.32,1,26.05,6,lxidpiddsbxsbosboudacockeimpuepw,19.745,Stayed
5103,593702,0,55512,2010-10-19,2016-10-19,2010-10-19,2015-10-20,72,464.81,615,0.0,16.36,0.147506,0.0,46.30537836,No,91.49,21.64,21.64,1,43.69,5,ldkssxwpmemidmecebumciepifcamkci,10.392000000000001,Stayed
5104,7942,0,0,2011-11-23,2016-11-23,2011-11-23,2015-11-24,60,1199.32,0,0.0,16.59,0.147506,0.0,45.30837756,No,0.0,13.26,13.26,1,116.56,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392000000000001,Stayed
5105,2910903,0,264314,2012-05-19,2016-03-20,2014-04-24,2015-03-23,46,2804.77,2154,0.0,129.0,0.10765899999999999,0.091318,40.606701,No,195.35,1.03,1.03,1,210.67,4,lxidpiddsbxsbosboudacockeimpuepw,45.0,Stayed
5106,10229,0,1250,2013-02-21,2016-02-21,2013-02-21,2015-02-24,36,1139.53,1250,0.0,145.43,0.120372,0.103487,40.606701,No,130.25,33.0,33.0,1,137.52,3,lxidpiddsbxsbosboudacockeimpuepw,16.5,Stayed
5107,23678,8814,0,2009-09-16,2016-09-16,2009-09-16,2015-09-17,84,3978.38,0,0.0,36.84,0.16405699999999998,0.08680299999999999,44.31137796,Yes,0.0,11.42,11.42,3,212.04,6,lxidpiddsbxsbosboudacockeimpuepw,13.2,Stayed
5108,9021,0,73,2010-02-25,2016-02-25,2010-02-25,2015-02-26,72,535.69,0,0.0,15.94,0.14669400000000002,0.0,44.31137796,No,0.0,34.68,34.68,1,57.85,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,Stayed
5109,6921,0,0,2009-09-14,2016-09-14,2015-07-10,2015-09-15,84,1019.56,0,0.0,39.02,0.141434,0.0,44.31137796,No,0.0,12.82,12.82,1,79.93,6,ldkssxwpmemidmecebumciepifcamkci,13.2,Stayed
5110,1061,842,0,2009-08-24,2016-08-24,2009-08-24,2015-08-25,84,157.88,0,0.0,18.32,0.144902,0.0,44.31137796,Yes,0.0,15.72,15.72,3,14.01,6,ldkssxwpmemidmecebumciepifcamkci,13.2,Stayed
5111,94823,0,2353,2011-01-03,2017-01-03,2015-11-18,2016-01-04,72,1096.28,0,0.0,15.9,0.144963,0.0,44.31137796,No,0.0,33.12,33.12,1,115.69,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,Stayed
5112,49048,0,4316,2009-01-14,2016-02-10,2009-01-14,2015-02-11,85,4964.84,4316,0.0,131.38,0.1169,0.10001499999999999,40.606701,No,419.9,29.64,29.64,1,540.48,7,ldkssxwpmemidmecebumciepifcamkci,19.8,Stayed
5113,4618,6995,427,2012-07-05,2016-07-05,2012-07-05,2015-07-08,48,464.17,427,0.0,129.61,0.11690999999999999,0.10057200000000001,40.606701,Yes,42.92,21.66,21.66,2,59.47,4,lxidpiddsbxsbosboudacockeimpuepw,16.0,Stayed
5114,19622,0,0,2009-12-14,2016-12-14,2015-10-30,2015-12-16,84,1578.63,0,0.0,19.3,0.143459,0.0,45.31137756,No,0.0,11.38,11.38,2,127.46,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35,Stayed
5115,50449,0,0,2011-08-18,2016-06-05,2015-05-11,2013-08-26,58,7220.29,0,0.0,0.0,0.141083,0.0,44.31137796,No,0.0,22.95,22.95,1,558.87,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,Stayed
5116,246290,0,19002,2013-04-30,2016-04-30,2013-04-30,2015-05-01,36,22842.22,19002,0.0,144.05,0.10950499999999999,0.093167,40.606701,No,1723.13,2.98,2.98,2,1556.21,3,lxidpiddsbxsbosboudacockeimpuepw,70.0,Stayed
5117,85074,0,6271,2013-01-28,2016-01-28,2013-01-28,2015-02-09,36,8672.35,6271,0.0,129.33,0.1169,0.10001499999999999,40.606701,No,628.67,15.0,15.0,1,885.74,3,lxidpiddsbxsbosboudacockeimpuepw,15.001,Stayed
5118,2867,0,0,2013-05-02,2016-05-29,2014-05-29,2015-06-02,36,427.73,0,0.0,16.62,0.14588399999999999,0.0,44.31137796,No,0.0,27.32,27.32,1,41.04,3,lxidpiddsbxsbosboudacockeimpuepw,13.2,Stayed
5119,100815,0,10706,2011-09-12,2016-09-12,2015-08-27,2015-09-13,60,1824.97,1421,0.0,130.31,0.114603,0.098261,40.606701,No,130.67,9.94,9.94,1,214.1,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,20.78,Stayed
5120,5597,0,985,2013-04-22,2016-04-22,2013-04-22,2015-04-23,36,429.8,504,0.0,18.52,0.14669400000000002,0.0,44.31137796,No,74.81,30.98,30.98,1,43.74,3,lxidpiddsbxsbosboudacockeimpuepw,15.0,Stayed
5121,23010,0,0,2011-08-27,2016-08-27,2015-06-16,2015-08-28,60,3169.74,0,0.0,18.86,0.141434,0.0,44.31137796,No,0.0,11.04,11.04,1,259.9,4,lxidpiddsbxsbosboudacockeimpuepw,10.392000000000001,Stayed
5122,16570,0,3123,2009-10-08,2016-10-08,2009-10-08,2015-10-09,84,1989.57,3123,0.0,16.21,0.16405699999999998,0.08680299999999999,44.31137796,No,375.68,8.8,8.8,1,136.98,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,Stayed
5123,19864,0,0,2010-11-10,2016-07-27,2015-07-27,2014-12-17,68,3490.83,0,30.0,18.48,0.19923,0.0,45.80687796,No,0.0,34.29,34.29,2,224.39,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,Stayed
5124,10395,0,954,2012-09-25,2016-11-03,2015-10-30,2015-11-04,50,1460.1,954,25.0,131.12,0.145677,0.125383,41.27136420000001,No,123.56,50.25,50.25,1,103.84,3,ldkssxwpmemidmecebumciepifcamkci,23.0,Stayed
5125,6593,0,0,2010-05-12,2016-07-30,2015-07-30,2015-05-13,74,905.42,0,30.0,20.48,0.22927199999999998,0.11671400000000001,45.80687796,No,0.0,32.56,32.56,2,42.82,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,Stayed
5126,7828,0,0,2009-09-14,2016-09-14,2009-09-14,2015-09-15,84,1165.41,0,0.0,18.38,0.144902,0.0,44.31137796,No,0.0,10.08,10.08,1,102.75,6,ldkssxwpmemidmecebumciepifcamkci,10.392000000000001,Stayed
5127,285,70,0,2010-02-02,2016-02-02,2010-02-02,2015-02-09,72,43.0,0,0.0,9.74,0.14669400000000002,0.0,44.31137796,Yes,0.0,28.8,28.8,2,4.41,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,11.5,Stayed
5128,43584,0,0,2013-02-26,2016-02-26,2015-12-17,2015-02-27,36,1288.79,0,0.0,17.36,0.142649,0.0,44.31137796,No,0.0,26.04,26.04,1,136.11,3,lxidpiddsbxsbosboudacockeimpuepw,10.392000000000001,Stayed
5129,507,0,0,2010-06-08,2016-06-08,2010-06-08,2015-06-12,72,76.78,0,0.0,15.61,0.14571099999999998,0.0,44.31137796,No,0.0,22.52,22.52,1,7.19,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,Stayed
5130,1691,0,129,2009-10-01,2016-10-01,2009-10-01,2015-10-02,84,169.18,129,0.0,131.9,0.11523699999999999,0.100123,41.27136420000001,No,12.64,29.92,29.92,1,19.69,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,15.001,Stayed
5131,85212,948012,13324,2009-10-19,2016-10-19,2009-10-19,2015-10-20,84,7749.39,6822,0.0,71.93,0.14463099999999998,0.0,44.31137796,Yes,995.12,10.0,10.0,2,575.08,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,15.0,Stayed
5132,19389,15125,1724,2011-11-04,2016-11-03,2015-10-31,2015-11-04,60,1338.4,1350,0.0,131.76,0.114667,0.099548,40.606701,Yes,130.76,5.46,5.46,2,151.67,4,ldkssxwpmemidmecebumciepifcamkci,17.25,Stayed
5133,2882597,976731,382647,2010-01-18,2017-01-18,2010-01-18,2016-01-19,84,4808.12,8717,0.0,16.57,0.16203299999999998,0.084138,44.31137796,Yes,949.38,23.4,23.4,2,457.67,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392000000000001,Stayed
5134,14008,0,0,2012-01-31,2016-01-31,2015-11-16,2015-02-01,48,216.5,0,0.0,16.31,0.145541,0.0,44.31137796,No,0.0,26.04,26.04,1,22.05,4,lxidpiddsbxsbosboudacockeimpuepw,10.392000000000001,Stayed
5135,10335,0,0,2010-04-15,2016-04-15,2010-04-15,2015-04-16,72,1575.39,0,0.0,19.18,0.14669400000000002,0.0,44.31137796,No,0.0,24.52,24.52,1,151.53,6,lxidpiddsbxsbosboudacockeimpuepw,13.2,Stayed
5136,7599,0,723,2013-03-06,2016-05-05,2014-05-05,2015-05-06,38,965.66,723,22.0,147.2,0.14829900000000001,0.125137,41.1052014,No,90.33,58.44,58.44,1,299.58,3,lxidpiddsbxsbosboudacockeimpuepw,16.5,Stayed
5137,2077,0,153,2009-11-06,2016-11-06,2009-11-06,2015-11-09,84,220.31,153,0.0,129.96,0.11523699999999999,0.100123,41.27136420000001,No,15.34,28.98,28.98,1,21.47,6,lxidpiddsbxsbosboudacockeimpuepw,15.001,Stayed
5138,4229,372,0,2005-06-13,2016-06-13,2005-06-13,2015-06-23,132,462.72,0,0.0,120.77,0.115174,0.098837,40.606701,Yes,0.0,31.32,31.32,2,49.85,11,ldkssxwpmemidmecebumciepifcamkci,19.8,Stayed
5139,44226,0,2968,2012-06-19,2016-06-19,2015-05-22,2015-06-23,48,4483.01,2968,0.0,129.25,0.11576099999999999,0.09941900000000001,40.606701,No,290.47,27.44,27.44,1,544.46,4,lxidpiddsbxsbosboudacockeimpuepw,30.0,Stayed
5140,225935,0,19991,2012-11-07,2016-11-07,2012-11-07,2015-11-09,48,22192.06,19991,0.0,131.44,0.110955,0.095842,40.606701,No,1865.97,18.33,18.33,1,1759.33,3,ldkssxwpmemidmecebumciepifcamkci,99.0,Stayed
5141,21035,0,0,2011-12-07,2016-12-07,2015-11-01,2015-12-08,60,3115.11,0,0.0,15.25,0.143478,0.0,44.31137796,No,0.0,2.8,2.8,1,287.59,4,lxidpiddsbxsbosboudacockeimpuepw,10.39,Churned
5142,222684,0,48782,2012-05-03,2016-05-03,2014-07-14,2015-05-04,48,20207.95,48782,0.0,396.89,0.095558,0.087283,58.99595196,No,4228.5,13.29,13.29,1,1115.47,4,ldkssxwpmemidmecebumciepifcamkci,175.0,Stayed
5143,3334,0,0,2012-12-24,2016-04-30,2015-04-30,2015-01-05,40,585.91,0,0.0,17.06,0.142819,0.0,44.31137796,No,0.0,30.98,30.98,1,43.34,3,kamkkxfxxuwbdslkwifmmcsiusiuosws,15.0,Stayed
5144,27509,0,2684,2010-05-04,2016-05-04,2010-05-04,2015-05-05,72,2747.2,2684,0.0,145.36,0.115174,0.098837,40.606701,No,265.54,31.56,31.56,2,287.25,6,lxidpiddsbxsbosboudacockeimpuepw,29.7,Stayed
5145,7348,0,0,2012-04-14,2016-04-14,2014-06-27,2015-04-15,48,1113.62,0,0.0,19.44,0.14669400000000002,0.0,44.31137796,No,0.0,27.32,27.32,1,114.81,4,lxidpiddsbxsbosboudacockeimpuepw,13.2,Stayed
5146,788287,0,59796,2009-08-24,2016-02-22,2009-08-24,2015-02-23,78,486.13,275,0.0,130.56,0.1169,0.10001499999999999,40.606701,No,27.44,47.52,47.52,1,51.99,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,19.04,Stayed
5147,37078,1866,12161,2012-02-07,2016-02-08,2013-10-25,2015-02-09,48,3586.48,12161,0.0,120.29,0.1169,0.10001499999999999,40.606701,Yes,1122.56,29.64,29.64,2,368.07,4,lxidpiddsbxsbosboudacockeimpuepw,19.8,Churned
5148,132480,71916,14119,2011-01-03,2016-04-12,2015-04-14,2015-04-13,63,1941.3,2116,0.0,132.17,0.11576099999999999,0.09941900000000001,40.606701,Yes,207.03,29.64,29.64,3,233.27,5,ldkssxwpmemidmecebumciepifcamkci,19.8,Churned
5149,4184,1635,0,2012-04-17,2016-04-17,2012-04-17,2015-04-19,48,635.38,0,0.0,17.2,0.14669400000000002,0.0,44.31137796,Yes,0.0,28.6,28.6,2,64.91,4,lxidpiddsbxsbosboudacockeimpuepw,13.856,Stayed
5150,3762344,128275,62026,2013-04-25,2016-11-13,2013-11-14,2015-11-17,43,2745.1,1721,0.0,17.23,0.143253,0.0,44.44470996,Yes,247.53,0.09,0.09,2,150.87,3,ldkssxwpmemidmecebumciepifcamkci,13.856,Stayed
5151,5401,0,0,2010-02-10,2016-02-10,2010-02-10,2015-02-11,72,552.32,0,0.0,118.35,0.120372,0.103487,40.606701,No,0.0,62.4,62.4,1,68.33,6,lxidpiddsbxsbosboudacockeimpuepw,25.0,Stayed
5152,3958,0,576,2011-12-01,2017-01-18,2016-01-01,2015-12-02,61,440.76,576,0.0,119.65,0.11650899999999999,0.101397,41.1052014,No,61.89,29.88,29.88,1,56.33,4,lxidpiddsbxsbosboudacockeimpuepw,11.950999999999999,Stayed
5153,25128,26539,0,2012-03-01,2016-07-20,2015-07-20,2015-03-09,52,3511.31,0,30.0,16.16,0.15885,0.081596,44.31137796,Yes,0.0,17.45,17.45,2,741.93,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,Stayed
5154,23871,0,1020,2010-11-10,2016-11-10,2010-11-10,2015-11-11,72,2535.02,0,0.0,14.19,0.145789,0.0,44.31137796,No,0.0,4.86,4.86,2,258.21,5,ldkssxwpmemidmecebumciepifcamkci,10.392000000000001,Stayed
5155,13981,0,0,2010-01-18,2016-03-02,2010-01-18,2015-03-06,74,1158.87,0,0.0,15.83,0.165794,0.087899,44.31137796,No,0.0,21.23,21.23,1,117.76,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35,Stayed
5156,12543,0,0,2010-01-22,2017-01-22,2015-11-17,2016-01-24,84,1158.1,0,0.0,16.89,0.161459,0.083561,44.31137796,No,0.0,23.28,23.28,1,131.34,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35,Stayed
5157,15283,0,1710,2011-01-25,2017-01-25,2011-01-25,2016-01-26,72,360.18,329,0.0,145.79,0.1169,0.10001499999999999,40.606701,No,31.67,51.96,51.96,1,38.42,5,lxidpiddsbxsbosboudacockeimpuepw,20.785,Stayed
5158,7027,0,1204,2012-01-04,2017-01-04,2015-11-16,2016-01-05,60,863.82,1204,0.0,29.43,0.161169,0.08327000000000001,44.31137796,No,146.96,34.68,34.68,1,94.46,4,lxidpiddsbxsbosboudacockeimpuepw,13.86,Stayed
5159,16890,17066,1901,2012-08-15,2016-08-15,2015-07-11,2015-08-16,48,1674.83,1870,0.0,129.62,0.11576099999999999,0.09941900000000001,40.606701,Yes,184.54,10.02,10.02,3,212.55,3,lxidpiddsbxsbosboudacockeimpuepw,16.0,Stayed
5160,29302,59285,2471,2011-07-07,2016-07-07,2014-06-17,2015-07-09,60,3074.69,2471,0.0,121.08,0.11690999999999999,0.10057200000000001,40.606701,Yes,256.42,15.98,15.98,4,414.11,5,lxidpiddsbxsbosboudacockeimpuepw,20.785,Stayed
5161,38840,0,3509,2011-12-22,2016-12-22,2014-11-17,2015-12-23,60,3886.34,3509,0.0,128.53,0.11650899999999999,0.101397,40.606701,No,350.04,1.96,1.96,1,506.36,4,lxidpiddsbxsbosboudacockeimpuepw,43.5,Stayed
5162,152100,5401,9646,2011-03-04,2016-10-09,2013-10-09,2015-10-11,67,557.62,204,0.0,0.0,0.144902,0.0,44.31137796,Yes,29.9,9.84,9.84,3,54.62,5,lxidpiddsbxsbosboudacockeimpuepw,13.15,Stayed
5163,1712,0,461,2009-09-04,2016-09-04,2015-07-11,2015-09-05,84,250.29,461,0.0,18.01,0.141434,0.0,44.31137796,No,65.86,12.82,12.82,1,14.26,6,ldkssxwpmemidmecebumciepifcamkci,13.2,Stayed
5164,34358,1559,3529,2003-11-20,2016-11-20,2015-10-31,2015-11-21,156,3682.03,3529,0.0,142.74,0.114667,0.099548,40.606701,Yes,360.25,5.1,5.1,3,342.48,12,ldkssxwpmemidmecebumciepifcamkci,27.05,Stayed
5165,57527,0,515,2010-12-07,2016-12-07,2010-12-07,2015-12-08,72,2229.72,0,0.0,144.82,0.11650899999999999,0.101397,40.606701,No,0.0,0.7200000000000011,0.7200000000000011,1,316.82,5,lxidpiddsbxsbosboudacockeimpuepw,17.320999999999998,Stayed
5166,26711,0,11825,2011-06-07,2016-06-07,2011-06-07,2015-06-23,60,2731.19,11825,0.0,22.94,0.16463699999999998,0.087381,44.31137796,No,1430.99,15.16,15.16,1,139.8,5,ldkssxwpmemidmecebumciepifcamkci,10.392000000000001,Churned
5167,145515,0,14348,2011-06-27,2016-06-27,2011-06-27,2015-07-08,60,3986.98,3901,0.0,132.17,0.115174,0.098837,40.606701,No,386.86,31.64,31.64,1,452.71,5,ldkssxwpmemidmecebumciepifcamkci,34.5,Stayed
5168,2882597,976731,382647,2010-02-02,2016-02-02,2010-02-02,2015-02-03,72,889.69,996,0.0,132.11,0.1169,0.10001499999999999,40.606701,Yes,107.82,39.96,39.96,2,89.26,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,16.0,Stayed
5169,17903,0,1581,2009-12-17,2016-12-17,2009-12-17,2015-12-21,84,1913.27,1581,0.0,131.76,0.11523699999999999,0.100123,40.606701,No,161.11,5.04,5.04,1,204.32,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,26.4,Stayed
5170,1981,0,357,2012-02-06,2016-02-25,2015-12-17,2015-02-26,48,376.18,357,28.0,0.0,0.18618800000000002,0.0,45.80687796,No,66.84,48.6,48.6,1,33.91,4,lxidpiddsbxsbosboudacockeimpuepw,13.856,Stayed
